timestamp,hour,day_of_week,is_holiday,weather,wave_quality,temperature,crowdedness
2024-02-16 18:00:00,18,Friday,0,Rainy,Poor,55.9,67
2024-02-16 19:00:00,19,Friday,0,Cloudy,Poor,57.2,69
2024-02-16 20:00:00,20,Friday,0,Foggy,Fair,73.9,57
2024-02-16 21:00:00,21,Friday,0,Rainy,Fair,42.4,54
2024-02-16 22:00:00,22,Friday,0,Rainy,Poor,66.8,62
2024-02-16 23:00:00,23,Friday,0,Sunny,Fair,68.0,73
2024-02-17 00:00:00,0,Saturday,0,Foggy,Good,82.3,46
2024-02-17 01:00:00,1,Saturday,0,Sunny,Good,71.9,36
2024-02-17 02:00:00,2,Saturday,0,Cloudy,Poor,73.2,21
2024-02-17 03:00:00,3,Saturday,0,Sunny,Fair,66.8,27
2024-02-17 04:00:00,4,Saturday,0,Foggy,Good,58.0,34
2024-02-17 05:00:00,5,Saturday,0,Foggy,Excellent,64.6,46
2024-02-17 06:00:00,6,Saturday,0,Cloudy,Poor,50.7,28
2024-02-17 07:00:00,7,Saturday,0,Foggy,Excellent,82.0,38
2024-02-17 08:00:00,8,Saturday,0,Foggy,Good,69.2,43
2024-02-17 09:00:00,9,Saturday,0,Cloudy,Excellent,63.7,37
2024-02-17 10:00:00,10,Saturday,0,Foggy,Good,72.7,47
2024-02-17 11:00:00,11,Saturday,0,Sunny,Poor,55.6,56
2024-02-17 12:00:00,12,Saturday,0,Rainy,Poor,76.3,37
2024-02-17 13:00:00,13,Saturday,0,Rainy,Good,54.4,49
2024-02-17 14:00:00,14,Saturday,0,Cloudy,Good,51.3,67
2024-02-17 15:00:00,15,Saturday,0,Foggy,Fair,58.9,53
2024-02-17 16:00:00,16,Saturday,0,Foggy,Poor,70.4,65
2024-02-17 17:00:00,17,Saturday,0,Sunny,Fair,81.9,79
2024-02-17 18:00:00,18,Saturday,0,Foggy,Poor,65.1,62
2024-02-17 19:00:00,19,Saturday,0,Sunny,Poor,53.0,81
2024-02-17 20:00:00,20,Saturday,0,Sunny,Poor,43.4,75
2024-02-17 21:00:00,21,Saturday,0,Foggy,Good,62.6,77
2024-02-17 22:00:00,22,Saturday,0,Rainy,Excellent,64.8,67
2024-02-17 23:00:00,23,Saturday,0,Cloudy,Fair,66.7,63
2024-02-18 00:00:00,0,Sunday,0,Sunny,Fair,74.8,37
2024-02-18 01:00:00,1,Sunday,0,Rainy,Excellent,57.8,37
2024-02-18 02:00:00,2,Sunday,0,Sunny,Fair,61.4,32
2024-02-18 03:00:00,3,Sunday,0,Foggy,Excellent,30.8,39
2024-02-18 04:00:00,4,Sunday,0,Cloudy,Excellent,63.6,25
2024-02-18 05:00:00,5,Sunday,0,Cloudy,Fair,70.5,20
2024-02-18 06:00:00,6,Sunday,0,Foggy,Excellent,78.7,33
2024-02-18 07:00:00,7,Sunday,0,Foggy,Poor,57.2,24
2024-02-18 08:00:00,8,Sunday,0,Cloudy,Good,48.4,49
2024-02-18 09:00:00,9,Sunday,0,Rainy,Fair,65.1,29
2024-02-18 10:00:00,10,Sunday,0,Rainy,Excellent,64.1,50
2024-02-18 11:00:00,11,Sunday,0,Foggy,Fair,48.8,43
2024-02-18 12:00:00,12,Sunday,0,Cloudy,Poor,51.9,43
2024-02-18 13:00:00,13,Sunday,0,Rainy,Excellent,52.4,61
2024-02-18 14:00:00,14,Sunday,0,Rainy,Fair,76.2,53
2024-02-18 15:00:00,15,Sunday,0,Foggy,Excellent,49.9,66
2024-02-18 16:00:00,16,Sunday,0,Sunny,Good,64.7,84
2024-02-18 17:00:00,17,Sunday,0,Sunny,Fair,85.1,70
2024-02-18 18:00:00,18,Sunday,0,Foggy,Poor,61.6,64
2024-02-18 19:00:00,19,Sunday,0,Cloudy,Excellent,68.3,78
2024-02-18 20:00:00,20,Sunday,0,Rainy,Good,68.3,67
2024-02-18 21:00:00,21,Sunday,0,Cloudy,Excellent,69.4,73
2024-02-18 22:00:00,22,Sunday,0,Rainy,Fair,61.5,61
2024-02-18 23:00:00,23,Sunday,0,Foggy,Good,51.8,68
2024-02-19 00:00:00,0,Monday,1,Foggy,Good,65.7,44
2024-02-19 01:00:00,1,Monday,1,Cloudy,Poor,57.0,34
2024-02-19 02:00:00,2,Monday,1,Foggy,Good,49.1,40
2024-02-19 03:00:00,3,Monday,1,Rainy,Excellent,81.5,29
2024-02-19 04:00:00,4,Monday,1,Rainy,Good,67.1,29
2024-02-19 05:00:00,5,Monday,1,Cloudy,Good,57.8,37
2024-02-19 06:00:00,6,Monday,1,Rainy,Excellent,59.9,22
2024-02-19 07:00:00,7,Monday,1,Foggy,Poor,70.2,26
2024-02-19 08:00:00,8,Monday,1,Sunny,Good,43.5,52
2024-02-19 09:00:00,9,Monday,1,Cloudy,Fair,80.1,31
2024-02-19 10:00:00,10,Monday,1,Cloudy,Poor,73.4,34
2024-02-19 11:00:00,11,Monday,1,Foggy,Excellent,58.8,48
2024-02-19 12:00:00,12,Monday,1,Sunny,Poor,64.4,56
2024-02-19 13:00:00,13,Monday,1,Foggy,Excellent,56.9,55
2024-02-19 14:00:00,14,Monday,1,Rainy,Fair,80.1,58
2024-02-19 15:00:00,15,Monday,1,Foggy,Excellent,66.9,73
2024-02-19 16:00:00,16,Monday,1,Rainy,Excellent,88.4,71
2024-02-19 17:00:00,17,Monday,1,Sunny,Poor,52.8,67
2024-02-19 18:00:00,18,Monday,1,Cloudy,Poor,57.3,64
2024-02-19 19:00:00,19,Monday,1,Sunny,Poor,59.9,75
2024-02-19 20:00:00,20,Monday,1,Cloudy,Fair,45.2,60
2024-02-19 21:00:00,21,Monday,1,Rainy,Fair,60.4,60
2024-02-19 22:00:00,22,Monday,1,Foggy,Good,55.4,70
2024-02-19 23:00:00,23,Monday,1,Foggy,Fair,73.1,66
2024-02-20 00:00:00,0,Tuesday,0,Foggy,Excellent,53.5,41
2024-02-20 01:00:00,1,Tuesday,0,Sunny,Poor,71.6,40
2024-02-20 02:00:00,2,Tuesday,0,Rainy,Excellent,76.3,39
2024-02-20 03:00:00,3,Tuesday,0,Cloudy,Poor,53.5,23
2024-02-20 04:00:00,4,Tuesday,0,Foggy,Good,69.8,33
2024-02-20 05:00:00,5,Tuesday,0,Rainy,Excellent,58.7,36
2024-02-20 06:00:00,6,Tuesday,0,Foggy,Good,69.4,19
2024-02-20 07:00:00,7,Tuesday,0,Sunny,Excellent,78.0,42
2024-02-20 08:00:00,8,Tuesday,0,Sunny,Fair,63.8,41
2024-02-20 09:00:00,9,Tuesday,0,Rainy,Excellent,70.5,42
2024-02-20 10:00:00,10,Tuesday,0,Rainy,Excellent,62.2,45
2024-02-20 11:00:00,11,Tuesday,0,Cloudy,Good,60.3,61
2024-02-20 12:00:00,12,Tuesday,0,Foggy,Good,59.4,65
2024-02-20 13:00:00,13,Tuesday,0,Foggy,Good,60.9,49
2024-02-20 14:00:00,14,Tuesday,0,Foggy,Excellent,83.1,70
2024-02-20 15:00:00,15,Tuesday,0,Rainy,Fair,62.1,47
2024-02-20 16:00:00,16,Tuesday,0,Sunny,Fair,67.7,63
2024-02-20 17:00:00,17,Tuesday,0,Cloudy,Fair,52.4,56
2024-02-20 18:00:00,18,Tuesday,0,Foggy,Fair,61.1,62
2024-02-20 19:00:00,19,Tuesday,0,Foggy,Poor,63.6,63
2024-02-20 20:00:00,20,Tuesday,0,Rainy,Good,62.7,64
2024-02-20 21:00:00,21,Tuesday,0,Sunny,Fair,66.7,75
2024-02-20 22:00:00,22,Tuesday,0,Cloudy,Fair,55.2,63
2024-02-20 23:00:00,23,Tuesday,0,Cloudy,Fair,66.8,62
2024-02-21 00:00:00,0,Wednesday,0,Cloudy,Poor,87.1,29
2024-02-21 01:00:00,1,Wednesday,0,Foggy,Excellent,65.8,31
2024-02-21 02:00:00,2,Wednesday,0,Rainy,Excellent,62.5,36
2024-02-21 03:00:00,3,Wednesday,0,Sunny,Excellent,79.5,44
2024-02-21 04:00:00,4,Wednesday,0,Foggy,Fair,82.2,27
2024-02-21 05:00:00,5,Wednesday,0,Sunny,Good,50.5,54
2024-02-21 06:00:00,6,Wednesday,0,Sunny,Poor,65.7,37
2024-02-21 07:00:00,7,Wednesday,0,Sunny,Poor,61.1,40
2024-02-21 08:00:00,8,Wednesday,0,Sunny,Excellent,72.3,49
2024-02-21 09:00:00,9,Wednesday,0,Rainy,Poor,76.6,31
2024-02-21 10:00:00,10,Wednesday,0,Cloudy,Good,68.6,48
2024-02-21 11:00:00,11,Wednesday,0,Foggy,Poor,61.2,36
2024-02-21 12:00:00,12,Wednesday,0,Sunny,Fair,58.9,56
2024-02-21 13:00:00,13,Wednesday,0,Cloudy,Poor,55.3,48
2024-02-21 14:00:00,14,Wednesday,0,Cloudy,Fair,73.5,50
2024-02-21 15:00:00,15,Wednesday,0,Rainy,Fair,56.4,49
2024-02-21 16:00:00,16,Wednesday,0,Foggy,Poor,75.2,56
2024-02-21 17:00:00,17,Wednesday,0,Foggy,Poor,63.5,59
2024-02-21 18:00:00,18,Wednesday,0,Sunny,Excellent,69.7,81
2024-02-21 19:00:00,19,Wednesday,0,Foggy,Fair,44.8,56
2024-02-21 20:00:00,20,Wednesday,0,Foggy,Poor,55.6,57
2024-02-21 21:00:00,21,Wednesday,0,Foggy,Good,53.1,72
2024-02-21 22:00:00,22,Wednesday,0,Foggy,Good,61.2,70
2024-02-21 23:00:00,23,Wednesday,0,Sunny,Excellent,48.8,74
2024-02-22 00:00:00,0,Thursday,0,Rainy,Excellent,87.8,33
2024-02-22 01:00:00,1,Thursday,0,Cloudy,Excellent,67.0,32
2024-02-22 02:00:00,2,Thursday,0,Rainy,Excellent,69.5,35
2024-02-22 03:00:00,3,Thursday,0,Rainy,Poor,77.3,14
2024-02-22 04:00:00,4,Thursday,0,Cloudy,Fair,62.6,16
2024-02-22 05:00:00,5,Thursday,0,Foggy,Poor,46.0,25
2024-02-22 06:00:00,6,Thursday,0,Cloudy,Fair,63.7,33
2024-02-22 07:00:00,7,Thursday,0,Cloudy,Good,55.4,41
2024-02-22 08:00:00,8,Thursday,0,Rainy,Excellent,58.0,39
2024-02-22 09:00:00,9,Thursday,0,Rainy,Good,82.3,34
2024-02-22 10:00:00,10,Thursday,0,Foggy,Poor,60.8,38
2024-02-22 11:00:00,11,Thursday,0,Cloudy,Fair,62.7,39
2024-02-22 12:00:00,12,Thursday,0,Foggy,Good,59.4,57
2024-02-22 13:00:00,13,Thursday,0,Foggy,Excellent,63.4,61
2024-02-22 14:00:00,14,Thursday,0,Foggy,Good,88.6,57
2024-02-22 15:00:00,15,Thursday,0,Sunny,Excellent,72.8,78
2024-02-22 16:00:00,16,Thursday,0,Foggy,Fair,61.5,55
2024-02-22 17:00:00,17,Thursday,0,Cloudy,Excellent,62.0,70
2024-02-22 18:00:00,18,Thursday,0,Sunny,Good,48.3,73
2024-02-22 19:00:00,19,Thursday,0,Rainy,Fair,46.0,56
2024-02-22 20:00:00,20,Thursday,0,Sunny,Excellent,65.6,80
2024-02-22 21:00:00,21,Thursday,0,Sunny,Excellent,73.8,84
2024-02-22 22:00:00,22,Thursday,0,Cloudy,Good,73.5,70
2024-02-22 23:00:00,23,Thursday,0,Sunny,Fair,61.9,73
2024-02-23 00:00:00,0,Friday,0,Rainy,Excellent,70.0,33
2024-02-23 01:00:00,1,Friday,0,Sunny,Excellent,60.3,45
2024-02-23 02:00:00,2,Friday,0,Foggy,Good,60.3,28
2024-02-23 03:00:00,3,Friday,0,Cloudy,Excellent,85.5,36
2024-02-23 04:00:00,4,Friday,0,Foggy,Good,56.2,40
2024-02-23 05:00:00,5,Friday,0,Foggy,Fair,68.3,24
2024-02-23 06:00:00,6,Friday,0,Foggy,Good,75.3,46
2024-02-23 07:00:00,7,Friday,0,Sunny,Fair,65.8,40
2024-02-23 08:00:00,8,Friday,0,Rainy,Excellent,62.3,29
2024-02-23 09:00:00,9,Friday,0,Rainy,Fair,76.4,23
2024-02-23 10:00:00,10,Friday,0,Rainy,Excellent,76.1,40
2024-02-23 11:00:00,11,Friday,0,Rainy,Excellent,79.0,47
2024-02-23 12:00:00,12,Friday,0,Rainy,Fair,57.6,35
2024-02-23 13:00:00,13,Friday,0,Cloudy,Good,73.4,61
2024-02-23 14:00:00,14,Friday,0,Foggy,Excellent,65.3,66
2024-02-23 15:00:00,15,Friday,0,Rainy,Poor,45.1,49
2024-02-23 16:00:00,16,Friday,0,Sunny,Fair,52.0,66
2024-02-23 17:00:00,17,Friday,0,Sunny,Fair,42.6,69
2024-02-23 18:00:00,18,Friday,0,Foggy,Good,71.4,66
2024-02-23 19:00:00,19,Friday,0,Sunny,Fair,62.2,74
2024-02-23 20:00:00,20,Friday,0,Foggy,Poor,58.5,67
2024-02-23 21:00:00,21,Friday,0,Sunny,Good,58.9,80
2024-02-23 22:00:00,22,Friday,0,Foggy,Poor,58.0,63
2024-02-23 23:00:00,23,Friday,0,Rainy,Poor,81.3,60
2024-02-24 00:00:00,0,Saturday,0,Cloudy,Fair,53.5,31
2024-02-24 01:00:00,1,Saturday,0,Rainy,Excellent,82.6,26
2024-02-24 02:00:00,2,Saturday,0,Rainy,Excellent,59.7,39
2024-02-24 03:00:00,3,Saturday,0,Sunny,Poor,56.0,37
2024-02-24 04:00:00,4,Saturday,0,Foggy,Fair,52.0,23
2024-02-24 05:00:00,5,Saturday,0,Foggy,Excellent,60.1,36
2024-02-24 06:00:00,6,Saturday,0,Foggy,Fair,62.4,21
2024-02-24 07:00:00,7,Saturday,0,Foggy,Excellent,76.5,35
2024-02-24 08:00:00,8,Saturday,0,Sunny,Good,55.8,51
2024-02-24 09:00:00,9,Saturday,0,Foggy,Excellent,65.9,45
2024-02-24 10:00:00,10,Saturday,0,Cloudy,Fair,87.9,32
2024-02-24 11:00:00,11,Saturday,0,Cloudy,Poor,65.9,37
2024-02-24 12:00:00,12,Saturday,0,Sunny,Poor,76.4,57
2024-02-24 13:00:00,13,Saturday,0,Sunny,Good,71.8,65
2024-02-24 14:00:00,14,Saturday,0,Sunny,Fair,76.7,61
2024-02-24 15:00:00,15,Saturday,0,Sunny,Fair,57.3,64
2024-02-24 16:00:00,16,Saturday,0,Foggy,Poor,72.4,60
2024-02-24 17:00:00,17,Saturday,0,Foggy,Good,63.3,71
2024-02-24 18:00:00,18,Saturday,0,Rainy,Fair,71.9,53
2024-02-24 19:00:00,19,Saturday,0,Foggy,Poor,63.1,65
2024-02-24 20:00:00,20,Saturday,0,Foggy,Good,63.7,77
2024-02-24 21:00:00,21,Saturday,0,Sunny,Good,64.3,74
2024-02-24 22:00:00,22,Saturday,0,Foggy,Fair,59.0,59
2024-02-24 23:00:00,23,Saturday,0,Cloudy,Poor,73.2,66
2024-02-25 00:00:00,0,Sunday,0,Sunny,Poor,54.2,41
2024-02-25 01:00:00,1,Sunday,0,Foggy,Poor,58.2,30
2024-02-25 02:00:00,2,Sunday,0,Rainy,Poor,58.4,29
2024-02-25 03:00:00,3,Sunday,0,Sunny,Fair,69.8,37
2024-02-25 04:00:00,4,Sunday,0,Foggy,Fair,60.6,22
2024-02-25 05:00:00,5,Sunday,0,Sunny,Poor,57.3,29
2024-02-25 06:00:00,6,Sunday,0,Sunny,Poor,72.5,41
2024-02-25 07:00:00,7,Sunday,0,Sunny,Fair,55.5,43
2024-02-25 08:00:00,8,Sunday,0,Cloudy,Poor,53.5,28
2024-02-25 09:00:00,9,Sunday,0,Cloudy,Good,70.5,41
2024-02-25 10:00:00,10,Sunday,0,Cloudy,Fair,69.3,31
2024-02-25 11:00:00,11,Sunday,0,Cloudy,Excellent,70.3,50
2024-02-25 12:00:00,12,Sunday,0,Foggy,Good,59.3,48
2024-02-25 13:00:00,13,Sunday,0,Cloudy,Good,60.0,51
2024-02-25 14:00:00,14,Sunday,0,Foggy,Excellent,67.8,71
2024-02-25 15:00:00,15,Sunday,0,Cloudy,Poor,50.5,60
2024-02-25 16:00:00,16,Sunday,0,Rainy,Excellent,66.5,65
2024-02-25 17:00:00,17,Sunday,0,Cloudy,Poor,81.6,59
2024-02-25 18:00:00,18,Sunday,0,Rainy,Excellent,73.8,80
2024-02-25 19:00:00,19,Sunday,0,Sunny,Good,62.0,84
2024-02-25 20:00:00,20,Sunday,0,Sunny,Good,65.7,81
2024-02-25 21:00:00,21,Sunday,0,Sunny,Excellent,78.6,93
2024-02-25 22:00:00,22,Sunday,0,Foggy,Fair,87.2,71
2024-02-25 23:00:00,23,Sunday,0,Sunny,Good,65.4,88
2024-02-26 00:00:00,0,Monday,0,Cloudy,Poor,72.8,25
2024-02-26 01:00:00,1,Monday,0,Foggy,Good,71.9,33
2024-02-26 02:00:00,2,Monday,0,Sunny,Poor,64.6,35
2024-02-26 03:00:00,3,Monday,0,Sunny,Good,58.8,51
2024-02-26 04:00:00,4,Monday,0,Sunny,Excellent,66.1,42
2024-02-26 05:00:00,5,Monday,0,Foggy,Fair,69.2,20
2024-02-26 06:00:00,6,Monday,0,Foggy,Fair,72.6,22
2024-02-26 07:00:00,7,Monday,0,Cloudy,Excellent,54.2,39
2024-02-26 08:00:00,8,Monday,0,Foggy,Fair,45.6,26
2024-02-26 09:00:00,9,Monday,0,Rainy,Good,70.8,36
2024-02-26 10:00:00,10,Monday,0,Foggy,Fair,69.0,42
2024-02-26 11:00:00,11,Monday,0,Foggy,Poor,59.6,53
2024-02-26 12:00:00,12,Monday,0,Foggy,Fair,47.3,46
2024-02-26 13:00:00,13,Monday,0,Sunny,Poor,78.3,53
2024-02-26 14:00:00,14,Monday,0,Rainy,Fair,56.9,48
2024-02-26 15:00:00,15,Monday,0,Cloudy,Fair,71.6,54
2024-02-26 16:00:00,16,Monday,0,Sunny,Excellent,60.4,87
2024-02-26 17:00:00,17,Monday,0,Rainy,Good,53.6,71
2024-02-26 18:00:00,18,Monday,0,Cloudy,Excellent,78.2,66
2024-02-26 19:00:00,19,Monday,0,Sunny,Poor,72.3,72
2024-02-26 20:00:00,20,Monday,0,Cloudy,Excellent,69.8,73
2024-02-26 21:00:00,21,Monday,0,Foggy,Fair,66.0,66
2024-02-26 22:00:00,22,Monday,0,Foggy,Good,61.8,71
2024-02-26 23:00:00,23,Monday,0,Sunny,Poor,69.5,75
2024-02-27 00:00:00,0,Tuesday,0,Sunny,Excellent,55.7,52
2024-02-27 01:00:00,1,Tuesday,0,Sunny,Good,69.7,52
2024-02-27 02:00:00,2,Tuesday,0,Cloudy,Fair,89.4,26
2024-02-27 03:00:00,3,Tuesday,0,Sunny,Poor,47.5,31
2024-02-27 04:00:00,4,Tuesday,0,Sunny,Fair,80.5,37
2024-02-27 05:00:00,5,Tuesday,0,Sunny,Poor,56.8,28
2024-02-27 06:00:00,6,Tuesday,0,Foggy,Excellent,50.5,39
2024-02-27 07:00:00,7,Tuesday,0,Rainy,Good,64.7,32
2024-02-27 08:00:00,8,Tuesday,0,Foggy,Fair,52.9,25
2024-02-27 09:00:00,9,Tuesday,0,Foggy,Good,84.5,47
2024-02-27 10:00:00,10,Tuesday,0,Sunny,Excellent,85.6,64
2024-02-27 11:00:00,11,Tuesday,0,Sunny,Fair,58.0,43
2024-02-27 12:00:00,12,Tuesday,0,Rainy,Excellent,65.9,47
2024-02-27 13:00:00,13,Tuesday,0,Cloudy,Good,74.1,57
2024-02-27 14:00:00,14,Tuesday,0,Sunny,Fair,80.6,73
2024-02-27 15:00:00,15,Tuesday,0,Foggy,Excellent,52.8,64
2024-02-27 16:00:00,16,Tuesday,0,Foggy,Excellent,57.4,59
2024-02-27 17:00:00,17,Tuesday,0,Sunny,Good,69.4,84
2024-02-27 18:00:00,18,Tuesday,0,Cloudy,Poor,62.6,77
2024-02-27 19:00:00,19,Tuesday,0,Foggy,Excellent,60.6,69
2024-02-27 20:00:00,20,Tuesday,0,Cloudy,Poor,74.9,60
2024-02-27 21:00:00,21,Tuesday,0,Cloudy,Fair,63.3,60
2024-02-27 22:00:00,22,Tuesday,0,Foggy,Fair,83.2,60
2024-02-27 23:00:00,23,Tuesday,0,Foggy,Fair,64.9,58
2024-02-28 00:00:00,0,Wednesday,0,Sunny,Good,53.9,49
2024-02-28 01:00:00,1,Wednesday,0,Foggy,Excellent,46.4,40
2024-02-28 02:00:00,2,Wednesday,0,Rainy,Poor,68.3,14
2024-02-28 03:00:00,3,Wednesday,0,Sunny,Fair,76.8,39
2024-02-28 04:00:00,4,Wednesday,0,Foggy,Poor,53.8,35
2024-02-28 05:00:00,5,Wednesday,0,Foggy,Fair,66.2,27
2024-02-28 06:00:00,6,Wednesday,0,Rainy,Fair,58.4,20
2024-02-28 07:00:00,7,Wednesday,0,Cloudy,Good,52.1,42
2024-02-28 08:00:00,8,Wednesday,0,Cloudy,Poor,57.0,31
2024-02-28 09:00:00,9,Wednesday,0,Foggy,Poor,74.6,32
2024-02-28 10:00:00,10,Wednesday,0,Rainy,Fair,67.0,29
2024-02-28 11:00:00,11,Wednesday,0,Cloudy,Poor,66.5,39
2024-02-28 12:00:00,12,Wednesday,0,Cloudy,Good,61.6,55
2024-02-28 13:00:00,13,Wednesday,0,Cloudy,Poor,59.0,54
2024-02-28 14:00:00,14,Wednesday,0,Foggy,Excellent,71.1,56
2024-02-28 15:00:00,15,Wednesday,0,Sunny,Excellent,65.2,68
2024-02-28 16:00:00,16,Wednesday,0,Rainy,Poor,54.3,55
2024-02-28 17:00:00,17,Wednesday,0,Sunny,Poor,48.8,82
2024-02-28 18:00:00,18,Wednesday,0,Sunny,Excellent,67.7,91
2024-02-28 19:00:00,19,Wednesday,0,Sunny,Good,60.9,83
2024-02-28 20:00:00,20,Wednesday,0,Rainy,Good,70.5,80
2024-02-28 21:00:00,21,Wednesday,0,Cloudy,Excellent,64.4,74
2024-02-28 22:00:00,22,Wednesday,0,Cloudy,Good,64.3,75
2024-02-28 23:00:00,23,Wednesday,0,Foggy,Excellent,64.4,68
2024-02-29 00:00:00,0,Thursday,0,Cloudy,Excellent,64.7,40
2024-02-29 01:00:00,1,Thursday,0,Foggy,Excellent,64.1,38
2024-02-29 02:00:00,2,Thursday,0,Sunny,Good,77.9,43
2024-02-29 03:00:00,3,Thursday,0,Sunny,Excellent,66.7,42
2024-02-29 04:00:00,4,Thursday,0,Rainy,Good,61.2,22
2024-02-29 05:00:00,5,Thursday,0,Sunny,Excellent,61.0,43
2024-02-29 06:00:00,6,Thursday,0,Cloudy,Excellent,65.9,41
2024-02-29 07:00:00,7,Thursday,0,Sunny,Poor,63.8,41
2024-02-29 08:00:00,8,Thursday,0,Foggy,Fair,64.4,29
2024-02-29 09:00:00,9,Thursday,0,Sunny,Good,61.7,54
2024-02-29 10:00:00,10,Thursday,0,Cloudy,Excellent,73.2,41
2024-02-29 11:00:00,11,Thursday,0,Foggy,Fair,66.0,43
2024-02-29 12:00:00,12,Thursday,0,Rainy,Poor,65.6,46
2024-02-29 13:00:00,13,Thursday,0,Cloudy,Fair,58.5,55
2024-02-29 14:00:00,14,Thursday,0,Cloudy,Fair,59.5,49
2024-02-29 15:00:00,15,Thursday,0,Rainy,Excellent,74.7,68
2024-02-29 16:00:00,16,Thursday,0,Foggy,Excellent,64.4,69
2024-02-29 17:00:00,17,Thursday,0,Sunny,Fair,68.6,72
2024-02-29 18:00:00,18,Thursday,0,Cloudy,Fair,54.3,67
2024-02-29 19:00:00,19,Thursday,0,Rainy,Excellent,79.3,65
2024-02-29 20:00:00,20,Thursday,0,Sunny,Excellent,60.8,78
2024-02-29 21:00:00,21,Thursday,0,Foggy,Good,76.0,72
2024-02-29 22:00:00,22,Thursday,0,Cloudy,Fair,54.1,72
2024-02-29 23:00:00,23,Thursday,0,Sunny,Poor,68.4,72
2024-03-01 00:00:00,0,Friday,0,Sunny,Good,50.9,42
2024-03-01 01:00:00,1,Friday,0,Cloudy,Excellent,55.2,31
2024-03-01 02:00:00,2,Friday,0,Sunny,Good,90.4,45
2024-03-01 03:00:00,3,Friday,0,Cloudy,Poor,62.3,23
2024-03-01 04:00:00,4,Friday,0,Rainy,Poor,60.4,18
2024-03-01 05:00:00,5,Friday,0,Rainy,Fair,52.9,14
2024-03-01 06:00:00,6,Friday,0,Foggy,Excellent,74.1,43
2024-03-01 07:00:00,7,Friday,0,Rainy,Excellent,81.0,27
2024-03-01 08:00:00,8,Friday,0,Sunny,Excellent,50.4,48
2024-03-01 09:00:00,9,Friday,0,Foggy,Excellent,56.6,50
2024-03-01 10:00:00,10,Friday,0,Sunny,Poor,41.2,54
2024-03-01 11:00:00,11,Friday,0,Rainy,Fair,71.4,36
2024-03-01 12:00:00,12,Friday,0,Sunny,Fair,62.0,47
2024-03-01 13:00:00,13,Friday,0,Cloudy,Fair,70.5,45
2024-03-01 14:00:00,14,Friday,0,Rainy,Excellent,61.2,58
2024-03-01 15:00:00,15,Friday,0,Foggy,Fair,52.0,48
2024-03-01 16:00:00,16,Friday,0,Rainy,Excellent,71.3,54
2024-03-01 17:00:00,17,Friday,0,Foggy,Fair,64.5,62
2024-03-01 18:00:00,18,Friday,0,Rainy,Fair,56.7,57
2024-03-01 19:00:00,19,Friday,0,Foggy,Fair,81.3,65
2024-03-01 20:00:00,20,Friday,0,Sunny,Excellent,70.9,75
2024-03-01 21:00:00,21,Friday,0,Rainy,Excellent,68.1,68
2024-03-01 22:00:00,22,Friday,0,Sunny,Good,59.4,82
2024-03-01 23:00:00,23,Friday,0,Rainy,Poor,64.3,55
2024-03-02 00:00:00,0,Saturday,0,Sunny,Poor,58.7,40
2024-03-02 01:00:00,1,Saturday,0,Sunny,Fair,76.3,33
2024-03-02 02:00:00,2,Saturday,0,Sunny,Good,61.5,45
2024-03-02 03:00:00,3,Saturday,0,Cloudy,Good,63.5,39
2024-03-02 04:00:00,4,Saturday,0,Cloudy,Poor,67.5,23
2024-03-02 05:00:00,5,Saturday,0,Rainy,Excellent,88.3,38
2024-03-02 06:00:00,6,Saturday,0,Rainy,Excellent,41.8,37
2024-03-02 07:00:00,7,Saturday,0,Cloudy,Fair,72.3,23
2024-03-02 08:00:00,8,Saturday,0,Foggy,Excellent,63.8,38
2024-03-02 09:00:00,9,Saturday,0,Sunny,Fair,60.7,36
2024-03-02 10:00:00,10,Saturday,0,Cloudy,Fair,68.4,26
2024-03-02 11:00:00,11,Saturday,0,Foggy,Good,75.2,52
2024-03-02 12:00:00,12,Saturday,0,Foggy,Fair,55.1,36
2024-03-02 13:00:00,13,Saturday,0,Cloudy,Poor,33.8,42
2024-03-02 14:00:00,14,Saturday,0,Cloudy,Good,63.7,62
2024-03-02 15:00:00,15,Saturday,0,Sunny,Fair,68.3,68
2024-03-02 16:00:00,16,Saturday,0,Rainy,Good,67.8,67
2024-03-02 17:00:00,17,Saturday,0,Rainy,Fair,54.7,59
2024-03-02 18:00:00,18,Saturday,0,Cloudy,Excellent,73.6,69
2024-03-02 19:00:00,19,Saturday,0,Rainy,Fair,68.3,61
2024-03-02 20:00:00,20,Saturday,0,Rainy,Excellent,64.2,59
2024-03-02 21:00:00,21,Saturday,0,Rainy,Excellent,64.2,73
2024-03-02 22:00:00,22,Saturday,0,Sunny,Excellent,49.9,86
2024-03-02 23:00:00,23,Saturday,0,Rainy,Excellent,65.2,62
2024-03-03 00:00:00,0,Sunday,0,Foggy,Good,86.0,42
2024-03-03 01:00:00,1,Sunday,0,Cloudy,Fair,56.2,26
2024-03-03 02:00:00,2,Sunday,0,Sunny,Good,67.8,43
2024-03-03 03:00:00,3,Sunday,0,Foggy,Good,84.7,36
2024-03-03 04:00:00,4,Sunday,0,Foggy,Poor,52.7,28
2024-03-03 05:00:00,5,Sunday,0,Sunny,Excellent,69.7,43
2024-03-03 06:00:00,6,Sunday,0,Cloudy,Fair,70.9,24
2024-03-03 07:00:00,7,Sunday,0,Foggy,Excellent,41.3,39
